image_id,filename,filepath,split,caption,label,all_captions_json,source_dataset,source_hf_split
flickr1k_314,110637863.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110637863.jpg,train,"A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.",,"[""A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him."", ""A soccer player in a green uniform with a ball in is hands is being held up by some of his teammates, while an opposing player in red reaches for the ball."", ""The green team lifts a player up in victory after a hard game, but will the red team interfere?"", ""A soccer player in green is held high above his teammates and opponents in red."", ""Rugby player lifted to attempt a score against a red team defending.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_315,110647073.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110647073.jpg,train,"Two men pushing wheelbarrows, two men looking at them, they are in the desert near some block construction buildings.",,"[""Two men pushing wheelbarrows, two men looking at them, they are in the desert near some block construction buildings."", ""A group of workers in the desert, two with wheel barrels and two just standing around."", ""Men are constructing a wall in the desert."", ""Men pushing wheelbarrows in the desert."", ""The men are working in the hot sun.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_316,1106644976.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1106644976.jpg,train,A young group of friends adorned with face paint and feathered headbands sit on a bench.,,"[""A young group of friends adorned with face paint and feathered headbands sit on a bench."", ""Teens dressed as Native Americans sit in the park with their school bags on the ground."", ""Five young women sitting on a green bench wearing headbands with feathers in them."", ""Five young girls with backpacks sitting on a green park bench."", ""Five young girls wearing headbands sitting on park bench""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_317,110671345.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110671345.jpg,train,A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,,"[""A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store."", ""A young woman in jeans and a gray sweater walks on the sidewalk in a shopping district."", ""A woman posing for a picture while shopping."", ""Woman in front of clothing store."", ""The lady has a black sling bag.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_318,110671448.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110671448.jpg,test,"A woman standing with 3 other people in a store with two tables, some shelves with coffee and tea for sale, and a refrigerated drink case.",,"[""A woman standing with 3 other people in a store with two tables, some shelves with coffee and tea for sale, and a refrigerated drink case."", ""A woman in a gray sweater and black baseball cap is standing in line at a shop."", ""A woman in a hat waits to be served at a store."", ""Young people are standing in the store."", ""A woman in a cap at a coffee shop.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_319,110695011.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110695011.jpg,train,"A man wearing a black jacket and gray slacks, stands on the sidewalk holding a sheet with something printed on it in his hand.",,"[""A man wearing a black jacket and gray slacks, stands on the sidewalk holding a sheet with something printed on it in his hand."", ""A man in a black jacket is standing with a group of people behind him."", ""A man in a black jacket is selling lottery tickets in the sidewalk."", ""Street vendors sell their wares to tourists."", ""Man stands holding a paper in a city.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_320,1107246521.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1107246521.jpg,train,A black dog playing fetch with a ball of rope.,,"[""A black dog playing fetch with a ball of rope."", ""A large black dog is playing in a grassy yard."", ""A black dog running after his rope toy."", ""A black dog jumping to catch a rope toy"", ""A black dog pounces to get a rope toy.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_321,1107471216.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1107471216.jpg,train,A young girl is looking through an old fashioned video camera.,,"[""A young girl is looking through an old fashioned video camera."", ""A little girl is holding a cine camera in front of her face."", ""Girl with rosy cheeks and lips holding black toy gun."", ""A young girl steadies her aim with a camera"", ""There is a kid with a gun.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_322,1107507919.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1107507919.jpg,val,"There is a woman and man wearing orange shirts, playing instruments with sheet paper in front of them.",,"[""There is a woman and man wearing orange shirts, playing instruments with sheet paper in front of them."", ""A cello player is playing during a concert."", ""A woman in a red shirt playing the cello."", ""A female playing a song on her violin."", ""A woman in a red shirt plays a cello.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_323,1107716222.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1107716222.jpg,train,A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho.,,"[""A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho."", ""A woman wearing a scarf and reading a thin book reclines on a wooden structure."", ""A woman wearing a red beaded necklace sits on a wooden deck while reading."", ""Girl in odd clothes reading a brochure while sitting on a wooden porch."", ""A woman in a black head piece, sitting down and reading.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_324,11079715.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/11079715.jpg,train,A musician plays his electric guitar surrounded by sound equipment.,,"[""A musician plays his electric guitar surrounded by sound equipment."", ""A man wearing purple clothing is playing a guitar on a stage."", ""A musician is posing while playing an odd-shaped guitar."", ""A man dressed in a funky outfit is playing guitar."", ""A black-haired man plays a guitar.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_325,110802332.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110802332.jpg,train,Two hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team.,,"[""Two hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team."", ""A hockey game is being played and a hockey player named \""David\"" is trying to score against the goalie."", ""An ice hockey goalie is trying to protect the net from players scoring a goal."", ""A hockey player attempting to score against a goalie as a defenceman watches."", ""A hockey goalie is trying to prevent a goal from the opposing team.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_326,110964272.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110964272.jpg,train,A small child and an adult walk on the beach in front of ocean waves.,,"[""A small child and an adult walk on the beach in front of ocean waves."", ""An adult and a child walk along the beach during the day."", ""An adult and child walking along the beach on the sand."", ""A woman and a child are walking on a beach."", ""A man and a child walking down a beach.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_327,110983128.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/110983128.jpg,train,"Grocery store employee, dressed in a red apron &amp; a baseball cap, sits on a ledge in front of the store.",,"[""Grocery store employee, dressed in a red apron &amp; a baseball cap, sits on a ledge in front of the store."", ""An elderly man in a white shirt and red apron sits outside a store."", ""A man in a red apron wearing a baseball cap is sitting on a step."", ""Butcher waiting outside the store."", ""A man in an apron sits on a curb.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_328,1110208841.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1110208841.jpg,train,A brown and white dog catches a Frisbee in it mouth in front of a group of people.,,"[""A brown and white dog catches a Frisbee in it mouth in front of a group of people."", ""A brown and white dog jumping up to catch a Frisbee while an audience watches."", ""A black and white Border Collie catches a Frisbee in front of an audience."", ""An agile dog catches a Frisbee while a crowd of onlookers watches closely."", ""A dog jumps to catch a Frisbee, while many people watch.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_329,111061041.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/111061041.jpg,train,Two men in a tennis court in a city are standing on either side of the net talking to each other.,,"[""Two men in a tennis court in a city are standing on either side of the net talking to each other."", ""Man in black hat teaching another man tennis on a fenced in tennis court."", ""Two male tennis players conversing across the net on an outdoor court"", ""Two tennis players are talking on the tennis courts."", ""Two men playing tennis behind a fence.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_330,111069375.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/111069375.jpg,train,Two jugglers using flaming torches are performing for a crowd of people who are sitting on steps.,,"[""Two jugglers using flaming torches are performing for a crowd of people who are sitting on steps."", ""A man and a woman are performing with fire in front of a crowd in an urban concrete park."", ""A male and female fire performer, work their craft in front of an audience."", ""Street performers being watched by an interested crowd."", ""Two people performing tricks with fire for a crowd.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_331,111201721.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/111201721.jpg,train,"A young boy in a yellow shirt is jumping in a grassy area with a younger boy, in a white shirt, standing behind him.",,"[""A young boy in a yellow shirt is jumping in a grassy area with a younger boy, in a white shirt, standing behind him."", ""A young boy in a white shirt is following his brother outside."", ""Two young children are walking through a wooded area."", ""Two children running with no shoes on."", ""Two young children playing outside.""]",Vishva007/Flickr-Dataset-1k,train
