caption_index,video_id,sport,caption_id,caption
1903,video6850,swimming,3,a team of athletes is doing synchronized actions in a small tank of water while being judged
1904,video6850,swimming,4,a woman is balanced above water
1905,video6850,swimming,5,an aquatic group is performing on a talent show
1906,video6850,swimming,6,contestants perform for judges on a talent show
1907,video6850,swimming,7,four women are performing on top of water containers while judges are watching them
1908,video6850,swimming,8,four women perform an act in water while a panel of judges watch
1909,video6850,swimming,9,four women perform on the talent show
1910,video6850,swimming,10,girls doing some stunts on the show
1911,video6850,swimming,11,judges on a tv show watching swimmers do an act
1912,video6850,swimming,12,judges sit and watch a talent competition
1913,video6850,swimming,13,judges watch four people jump into a tank of water
1914,video6850,swimming,14,simon cowel is watching people jump into water on stage
1915,video6850,swimming,15,simon cowell judging his show
1916,video6850,swimming,16,syncronized swimmers perform in tanks
1917,video6850,swimming,17,the me were holding umbrellas
1918,video6850,swimming,18,women show off their swimming bodies
1919,video6850,swimming,19,women stand above vats of water as judges watch on
1920,video7951,swimming,0,ellen degeneres and three men gather around a black five gallon drum pouring into a children s wading pool
1921,video7951,swimming,1,ellen degeneres and three men gather around a black five gallon drum pouring into a children s wading pool
1922,video7951,swimming,2,guests on the ellen degeneres show are demonstrating a cooking application
1923,video7951,swimming,3,a man adjusts a black metal drum placed behind a child s plastic pool by two green buckets on a stage with slat flooring and a blue-screen background
1924,video7951,swimming,4,among four men one of them is trying to prepare in the big vessel
1925,video7951,swimming,5,some men on the ellen show conduct an experiment with some water
1926,video7951,swimming,6,a scientist does an experiment on a day time talk show
1927,video7951,swimming,7,a chef cooking something in a big can with two people watching him
1928,video7951,swimming,8,chef cooking something in a big drum in-front of two guys in formal wear
1929,video7951,swimming,9,a kids tub is on stage of the ellen show and a man opens up large metal drum for chemistry experiment
1930,video7951,swimming,10,a group of three people standing on a stae next to a kids swimming pool
1931,video7951,swimming,11,group of people are doing something in the studio
1932,video7951,swimming,12,there are four people on stage one of these people is ellen two men are doing a science experiment
1933,video7951,swimming,13,a boiler boiling water machine drum persons beside opening with glooves and explayning hitting with rod displaying on screen
1934,video7951,swimming,14,guests watch professor tweak barrel in science experiment on ellen
1935,video7951,swimming,15,two men on the ellen show demonstrate a science experiment dealing with steam a metal barrel and a swimming pool
1936,video7951,swimming,16,men heating up a small pool of water on the ellen show
1937,video7951,swimming,17,a young man on a tv show prepares for a science demonstration
1938,video7951,swimming,18,four people are at a talk show with a kiddie swimming pool and a steel 55 gallon drum
1939,video7951,swimming,19,persons doing the experiment for something in a show
1940,video8271,swimming,0,a women in black dress singing on the stage show
1941,video8271,swimming,1,there is a brown hair woman is singing a song
1942,video8271,swimming,2,terrific song being sung by a woman with brown hair and sexy eyes
1943,video8271,swimming,3,a punk artist in a rock and roll music video sings her lyrics
1944,video8271,swimming,4,song by a girl while all people inside the water playing and dancing
1945,video8271,swimming,5,a woman is singing a song as some other people are swimming and dancing
1946,video8271,swimming,6,avril lavigne sings and swims in a a pool in a music video
1947,video8271,swimming,7,people are swimming in a pool with their clothes on a woman is singing in a band with heavy makeup on
1948,video8271,swimming,8,people are swimming in a pool with their clothes on a woman with heavy makeup is singing
1949,video8271,swimming,9,women singing song and playing guitar
1950,video8271,swimming,10,video flips between frames under water and a setting in a room the singer is singing we dont give a fuk and is showing her middle finger
1951,video8271,swimming,11,a female rock band performs in a studio while people frolic underwater in an indoor swimming pool
1952,video8271,swimming,12,singer avril lavigne sings a song while different people swim under water
1953,video8271,swimming,13,singer avril lavigne sings while people swim under water
1954,video8271,swimming,14,music video where kids transition from school room to in a pool underwater
1955,video8271,swimming,15,there are people dressed in clothes underwater swimming around
1956,video8271,swimming,16,blonde woman is singing with the other members of the group
1957,video8271,swimming,17,girl with blind hair going through various scenes playing guitar and singing
1958,video8271,swimming,18,womens are singing and dancing in the room and in the swimming pool also many of them are swimmiing in the pool in their bikini
1959,video8271,swimming,19,a women is singing on a different stages and her friends are playing in a pool
1960,video835,swimming,0,a man in blue shirt is swimming and struggling to save himself while rescuers come in time
1961,video835,swimming,1,a beach with someone swimming in the water
1962,video835,swimming,2,a person is giving commentary about surfing in the sea
1963,video835,swimming,3,a man describes a scene of another man being attacked by a shark
1964,video835,swimming,4,a men is swiming in a deep sea
1965,video835,swimming,5,surfer swims away from shark attack after shark bites through his surfboard leash
1966,video835,swimming,6,a man described about the rescue process in the sea
1967,video835,swimming,7,a man explaining an incident where a shrk attacked a man but luckily he was fine
1968,video835,swimming,8,one swimming man is swimm in sea and some other peoples are riding the boats
1969,video835,swimming,9,a person is swimming in the sea and someone is rescuing him by boat
1970,video835,swimming,10,young turks cnn man swims in a sea then boats came
1971,video835,swimming,11,a swimmer tries to swim away from an attacking shark
1972,video835,swimming,12,a person with blue shirt swimming in the sea and climbs on surfing boat
1973,video835,swimming,13,a person with blue dress is swimming and enjoying in the sea
1974,video835,swimming,14,a man is swimming the sea very fast
1975,video835,swimming,15,in the ocean the man swims very quickly away from the shark
1976,video835,swimming,16,a person is surfing the waves of an ocean
1977,video835,swimming,17,some waves on a beach are rolling in
1978,video835,swimming,18,someone is swimming around in the ocean outside
1979,video835,swimming,19,the man is swimming to get away from a sharkwhen people on jet skis rescue him
1980,video1388,tennis,0,a young man talking about his play
1981,video1388,tennis,1,there is a man playing with a table tennis bat
1982,video1388,tennis,2,slowed footage of a focused ping pong player is shown
1983,video1388,tennis,3,a man is prepared to serve a ping pong ball in a match the video is in slow motion
1984,video1388,tennis,4,a table tennis player hits the ball lifts his hand and shows excitment
1985,video1388,tennis,5,a man raises his hands in the air after hitting a tennis ball over a net
1986,video1388,tennis,6,a ping pong ball flies over the net in slow motion as the player celebrates his winning shot
